compound_id,name,mono_mass,source_type,unit,median_content,min_content,max_content,iqr_content,n_foods_measured,n_total_foods
2952,Elaidic acid,282.255880332,Compound,mg/100g,550,550,550,0,1,561
6806,Piperidines,164.092282941,Compound,mg/100g,600,400,800,200,1,561
6810,Resins,586.335312442,Compound,mg/100g,4500,4500,4500,0,1,561
11679,D-Glucitol,182.07903818,Compound,mg/100g,555,200,910,355,2,561
12756,Pedunculagin,784.075922452,Compound,mg/100g,8,8,8,0,1,561
12801,Estrone,270.161979948,Compound,mg/100g,0.53075,0.0115,1.05,0.51925,2,561
14376,Ursolic acid,456.360345402,Compound,mg/100g,212,2,3450,391.625,11,561
14462,Boric acid (H3BO3),62.017524428,Compound,mg/100g,5,5,5,0,1,561
18735,Punicacortein A,634.0806139,Compound,mg/100g,3,3,3,0,1,561
18736,Punicacortein B,634.0806139,Compound,mg/100g,3,3,3,0,1,561
18737,Punigluconin,802.086487138,Compound,mg/100g,14,14,14,0,1,561
18740,Punicacortein D,1084.066539556,Compound,mg/100g,6,6,6,0,1,561
18741,Punicacortein C,1084.066539556,Compound,mg/100g,95,95,95,0,1,561
18742,Punicalin,782.060272388,Compound,mg/100g,55,55,55,0,1,561
18743,2-O-Galloylpunicalin,934.071231004,Compound,mg/100g,110,110,110,0,1,561
21842,"2,3-Hexahydroxydiphenoylglucopyranose",482.069655284,Compound,mg/100g,55,55,55,0,1,561
15557,Phloretin,274.084123558,Compound,mg/100g,0,0,0.139999993,0.0699999965,2,561
2592,cis-p-Coumaric acid,164.047344122,Compound,mg/100g,0.2802,0.017,144,0.5209,2,561
17133,ent-Epicatechin,290.07903818,Compound,mg/100g,0.945,0.000035,28.00859,6.881475,1,561
1537,Cirsimaritin,314.07903818,Compound,mg/100g,3.260357101,0,16.199999809,11.35517869375,5,561
1473,6-Methylscutellarein,300.063388116,Compound,mg/100g,20.799999237,10.850000381,48.700000763,12.837500777,5,561
215,Kaempferol 3-O-rhamnosyl-rhamnosyl-glucoside,740.216379098,Compound,mg/100g,0,0,19.529411821,0,5,561
214,Quercetin 3-O-rhamnosyl-(1->2)-rhamnosyl-(1->6)-glucoside,756.21129372,Compound,mg/100g,0,0,0,0,4,561
2427,Rosmarinic acid,360.084517488,Compound,mg/100g,500,0,3895.7,1509.6638889595,25,561
14908,Carnosic acid,332.198759384,Compound,mg/100g,0,0,672.299999237,0,13,561
14817,Carnosol,330.18310932,Compound,mg/100g,0,0,516.65,0,10,561
1291,Nopol,166.135765198,Compound,mg/100g,0.3,0.3,0.3,0,1,561
1454,(+)-trans-Sabinene hydrate,154.135765198,Compound,mg/100g,2.675,0,27,6.8,9,561
1456,cis-Sabinene hydrate,154.135765198,Compound,mg/100g,0.4,0,20.7,2.28,4,561
1866,beta-Gurjunene,204.187800773,Compound,mg/100g,1.1875,0.025,2.35,1.1625,2,561
3215,"3,5,5-Trimethyl-1-hexanol",144.151415262,Compound,mg/100g,8.05,8.05,8.05,0,1,561
3344,3-Octanol,130.135765198,Compound,mg/100g,5.2,0.1,510,7.1,8,561
3842,Calamenene,202.172150704,Compound,mg/100g,3.15,0.25,9,6.4625,4,561
5868,alpha-Amorphene,204.187800768,Compound,mg/100g,18.425,0.1,36.75,18.325,2,561
6900,1-S-cis-Calamenene,202.172150708,Compound,mg/100g,0.2,0.2,0.2,0,1,561
6902,"2,5-Dimethylstyrene",132.093900384,Compound,mg/100g,0.935,0.935,0.935,0,1,561
6906,Oleanolic acid 3-acetate,498.37091009,Compound,mg/100g,1.1,1.1,1.1,0,1,561
14826,Acetylursolic acid,498.370910088,Compound,mg/100g,1.1,1.1,1.1,0,1,561
6917,alpha-Fenchyl acetate,196.146329884,Compound,mg/100g,5.75,5.75,5.75,0,1,561
6920,beta-Amyrenone,424.370516158,Compound,mg/100g,3,3,3,0,1,561
6926,cis-Myrtenol,154.1357652,Compound,mg/100g,1.4,1.4,1.4,0,1,561
6938,Mesity alcohol,136.088815006,Compound,mg/100g,11.5,11.5,11.5,0,1,561
6943,Neothujol,154.135765198,Compound,mg/100g,0.325,0.325,0.325,0,1,561
6950,Sabinyl acetate,194.13067982,Compound,mg/100g,18.1875,0.075,36.3,18.1125,2,561
8549,Methyleugenol,178.099379692,Compound,mg/100g,32.5,0,1525,121.175,10,561
11675,Safrole,162.068079564,Compound,mg/100g,23,6.35,142,67.825,3,561
13037,Oleanolic acid,456.360345406,Compound,mg/100g,300,2,2000,857.775,7,561
13577,(±)-Borneol,154.135765198,Compound,mg/100g,28,0.3,700,65.9,12,561
13762,(±)-Myrtenol,152.120115135,Compound,mg/100g,5.55,0.275,26.025,16.4,4,561
14300,(R)-Limonene,136.125200512,Compound,mg/100g,46.25,4.6,1769.4,503.075,4,561
14370,(+)-trans-Pinocarveol,152.120115134,Compound,mg/100g,3.7,3,11,4,3,561
14476,Pinocarveol,152.120115134,Compound,mg/100g,2.375,1.15,3.6,1.225,2,561
14522,Fenchone,152.120115134,Compound,mg/100g,3,0.1,25,12.45,3,561
14574,Epirosmanol,346.178023942,Compound,mg/100g,0,0,2.6,0,10,561
14575,7-Methylrosmanol,360.193674006,Compound,mg/100g,1.8,1.8,1.8,0,1,561
14864,(R)-Lavandulol,154.135765198,Compound,mg/100g,1.025275,0.00055,2.05,1.024725,2,561
14963,(+)-3-Thujone,152.120115134,Compound,mg/100g,3.35,0,508.4,8.995,5,561
14965,(-)-3-Isothujone,152.120115134,Compound,mg/100g,24.15,0,775,327.0225,6,561
15482,Anymol,222.198365454,Compound,mg/100g,0.15,0.15,0.15,0,1,561
15590,alpha-Amyrone,424.370516158,Compound,mg/100g,3,3,3,0,1,561
15793,Betulin,442.381080844,Compound,mg/100g,20.47,1.21,100,23.5,5,561
15970,delta-Terpineol,154.135765198,Compound,mg/100g,21.25,21.25,21.25,0,1,561
15981,Piperitenone,150.10446507,Compound,mg/100g,248.325,0.6,496.05,247.725,2,561
16228,cis-beta-Terpineol,154.135765198,Compound,mg/100g,4.525,3.3,5.75,1.225,2,561
16229,trans-beta-Terpineol,154.135765198,Compound,mg/100g,2.05,2.05,2.05,0,1,561
17468,Rosmadial,344.162373878,Compound,mg/100g,0,0,3,0,10,561
19140,Linalyl acetate,196.146329884,Compound,mg/100g,12.15,0,302.4,136.05,9,561
19277,Rofficerone,440.36543078,Compound,mg/100g,2,2,2,0,1,561
20799,gamma-Eudesmol,222.198365454,Compound,mg/100g,3.9,1.95,5.85,1.95,2,561
22019,(±)-p-Menth-1-en-4-yl acetate,196.146329884,Compound,mg/100g,7.55,6.1,9,1.45,2,561
11795,Pelargonidin 3-(2gluglucosylrutinoside),741.22420413,Compound,mg/100g,0.73825005,0.73825005,0.73825005,0,1,561
11785,Pelargonidin 3-sophoroside,593.187030764,Compound,mg/100g,2.991729087,2.991729087,2.991729087,0,1,561
154,Quercetin 3-O-xylosyl-glucuronide,610.116999406,Compound,mg/100g,0,0,2.369999975,0.241153848,5,561
225,Ellagic acid acetyl-arabinoside,476.059090598,Compound,mg/100g,0.1426249965,0.083250001,0.201999992,0.0593749955,1,561
224,Ellagic acid acetyl-xyloside,476.059090575,Compound,mg/100g,0.2469249965,0.131850004,0.361999989,0.1150749925,1,561
223,Ellagic acid arabinoside,434.048525891,Compound,mg/100g,1.6415000555,1.008000016,2.275000095,0.6335000395,1,561
234,Lambertianin C,2804.229343076,Compound,mg/100g,35.680899938,35.680899938,35.680899938,0,1,561
666,Sanguiin H6,1870.158112072,Compound,mg/100g,81.344998678,81.344998678,81.344998678,0,1,561
17191,Cyanidin 3-(caffeoylglucoside),611.13953197,Compound,mg/100g,0,0,0.234738298,0,5,561
17177,Hyacinthin,595.14516595,Compound,mg/100g,0,0,1.490812858,0.73099995325,9,561
17165,Cyanidin 3-sambubioside,581.150645258,Compound,mg/100g,0,0,462.956237793,4.7405560015,5,561
17172,Cyanidin 3-sambubioside 5-glucoside,743.203468688,Compound,mg/100g,0,0,34.477536883,0,5,561
17180,Cyanidin 3-xyloside,419.097821828,Compound,mg/100g,0,0,45.912696838,0.0147943945,12,561
17195,Cyanidin 3-(2G-xylosylrutinoside),727.208554066,Compound,mg/100g,0,0,11.220734596,0,5,561
17208,Delphinidin 3-sambubioside,597.14555988,Compound,mg/100g,0,0,0.128387094,0,5,561
40,Delphinidin 3-xyloside,435.09273645,Compound,mg/100g,0,0,0,0,5,561
11788,Pelargonidin 3-galactoside,433.113471892,Compound,mg/100g,0,0,0,0,5,561
22001,Pelargonidin 3-O-[b-D-Xylopyranosyl-(1->2)-a-D-glucopyranoside],565.155730636,Compound,mg/100g,0,0,0,0,5,561
41,Petunidin 3-(6''-p-coumaroyl-glucoside),625.155730636,Compound,mg/100g,0,0,5.460595051,0.050000001,9,561
17325,Petunidin 3-rutinoside,625.176860008,Compound,mg/100g,0,0,4.09272786,0,5,561
4729,N-Heneicosane,296.344301408,Compound,mg/100g,0.06,0.01,2300,1149.995,3,561
13585,Sambunigrin,295.105587281,Compound,mg/100g,42,42,42,0,1,561
263,5-5'-Dehydrodiferulic acid,386.100167552,Compound,mg/100g,1.04400003,0.109974997,6.24187994,4.350078928,4,561
273,5-8'-Benzofuran dehydrodiferulic acid,386.100167552,Compound,mg/100g,2.801880121,0.215800002,7.635789495,2.194499969,4,561
264,5-8'-Dehydrodiferulic acid,386.100167552,Compound,mg/100g,1.392000079,0.081962499,8.277500153,2.168999992,4,561
271,8-4'-Dehydrodiferulic acid,386.100167552,Compound,mg/100g,4.697999954,0.260412507,14.575263174,2.490039945,4,561
325,7-Hydroxymatairesinol,374.136553058,Compound,mg/100g,7.209000111,7.209000111,7.209000111,0,1,561
332,7-Hydroxysecoisolariciresinol,374.20932407,Compound,mg/100g,0.017000001,0.017000001,0.017000001,0,1,561
329,7-Oxomatairesinol,372.120902994,Compound,mg/100g,0.707000017,0.707000017,0.707000017,0,1,561
15358,"4,4'-Dihydroxy-3,3'-dimethoxy-9,9'-epoxylignan",344.162373878,Compound,mg/100g,0,0,0,0,1,561
331,Conidendrin,356.125988372,Compound,mg/100g,0.755999982,0.755999982,0.755999982,0,1,561
328,Cyclolariciresinol,360.1572885,Compound,mg/100g,1.774999976,1.774999976,1.774999976,0,1,561
13878,Dimethylmatairesinol,386.172938564,Compound,mg/100g,0.397000015,0.397000015,0.397000015,0,1,561
867,(+)-Asarinin,354.110338308,Compound,mg/100g,192.600006104,192.600006104,192.600006104,0,1,561
334,Episesaminol,370.10525293,Compound,mg/100g,51.971427781,51.971427781,51.971427781,0,1,561
326,Isohydroxymatairesinol,374.136553058,Compound,mg/100g,1.610999942,1.610999942,1.610999942,0,1,561
333,Lariciresinol-sesquilignan,556.230847372,Compound,mg/100g,0.082999997,0.082999997,0.082999997,0,1,561
2492,(-)-Wikstromol,374.136553058,Compound,mg/100g,0.082999997,0.082999997,0.082999997,0,1,561
327,Secoisolariciresinol-sesquilignan,558.246497436,Compound,mg/100g,0.018999999,0.018999999,0.018999999,0,1,561
11978,Sesamol,138.031694058,Compound,mg/100g,23.234952566,21.54540562,24.924499512,1.689546946,1,561
11296,Sesamolinol,372.120902994,Compound,mg/100g,49.3529411765,43,55.705882353,6.3529411765,1,561
330,Todolactol A,376.152203122,Compound,mg/100g,2.476000071,2.476000071,2.476000071,0,1,561
359,3'-Methoxyacetophenone,150.068079564,Compound,mg/100g,1.858850024,1.858850024,1.858850024,0,1,561
338,2-Methoxy-5-prop-1-enylphenol,164.083729628,Compound,mg/100g,0.351649994,0.351649994,0.351649994,0,1,561
11288,Solanolone,278.115423686,Compound,mg/100g,0.22,0.22,0.22,0,1,561
13787,Rishitinone,236.177630012,Compound,mg/100g,0.04,0.04,0.04,0,1,561
14375,Solavetivone,218.167065326,Compound,mg/100g,4.45,4.45,4.45,0,1,561
16027,Cyclodehydroisolubimin,234.161979948,Compound,mg/100g,0.07,0.07,0.07,0,1,561
1550,"5,3',4'-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone 4'-glucuronide",520.085305348,Compound,mg/100g,15.199655204,15.199655204,15.199655204,0,1,561
1551,"5,4'-Dihydroxy-3,3'-dimethoxy-6,7-methylenedioxyflavone 4'-glucuronide",534.100955412,Compound,mg/100g,37.369654951,37.369654951,37.369654951,0,1,561
8317,Jaceidin 4'-glucuronide,536.116605476,Compound,mg/100g,4.97482754,4.97482754,4.97482754,0,1,561
8212,Patuletin 3-(2''-apiosyl-[2'''-feruloylgentiobioside]),964.248467086,Compound,mg/100g,9.507586134,9.507586134,9.507586134,0,1,561
16631,Patuletin 3-(2''-apiosylgentiobioside),788.201122964,Compound,mg/100g,19.166551689,19.166551689,19.166551689,0,1,561
3506,Spinacetin 3-[feruloyl-(->2)-glucosyl-(1->6)-[apiosyl-(1->2)]-glucoside],978.26411715,Compound,mg/100g,13.242413685,13.242413685,13.242413685,0,1,561
3505,Spinacetin 3-[p-coumaroyl-(->2)-glucosyl-(1->6)-[apiosyl-(1->2)]-glucoside],948.253552464,Compound,mg/100g,0.16551724,0.16551724,0.16551724,0,1,561
3504,Spinacetin 3-(2''-apiosylgentiobioside),802.216773028,Compound,mg/100g,11.240333207,11.240333207,11.240333207,0,1,561
16541,Spinacetin 3-gentiobioside,670.174514284,Compound,mg/100g,8.403214314,8.403214314,8.403214314,0,1,561
30173,Kynurenine,208.08479226,Compound,mg/100g,0.09,0.09,0.09,0,1,561
23153,Beryllium,9.012182135,Compound,mg/100g,0.0001,0.0001,0.0001,0,1,561
30213,Praseodymium,140.90766,Compound,mg/100g,0.0002,0.00004,0.0004,0.00018,2,561
30217,Gadolinium,157.924100533,Compound,mg/100g,0.0002,0.00004,0.0003,0.00013,2,561
30219,Dysprosium,163.92918,Compound,mg/100g,0.000185,0.00014,0.00023,0.000045,1,561
30221,Erbium,165.9303,Compound,mg/100g,0.0001,0.0001,0.0001,0,1,561
1108,(S)-[6]-Gingerol,294.18310932,Compound,mg/100g,0,0,187.300003052,0,9,561
12396,Aceteugenol,206.094294314,Compound,mg/100g,0,0,2075.100097656,0,9,561
668,Gemin D,634.0806139,Compound,mg/100g,117.5,117.5,117.5,0,1,561
3309,2-Nonanone,142.135765198,Compound,mg/100g,8.4,0.1,2000,999.95,3,561
6369,alpha-Humulene epoxide,220.182715393,Compound,mg/100g,1300,0,2600,1300,2,561
7226,Pterocarinin A,1068.129139812,Compound,mg/100g,2.15,2.15,2.15,0,1,561
7229,Rugosin A,1106.10840437,Compound,mg/100g,1.62,1.62,1.62,0,1,561
7230,Rugosin D,1874.1894122,Compound,mg/100g,192.5,192.5,192.5,0,1,561
7235,Zonarene,204.187800768,Compound,mg/100g,0.1,0.1,0.1,0,1,561
8782,3-Phenyl-2-propenal,132.057514878,Compound,mg/100g,165,0.1,1800,899.95,3,561
10565,1-Phenylethyl acetate,164.083729628,Compound,mg/100g,0.1,0.1,0.1,0,1,561
12010,2-Nonyl acetate,186.161979948,Compound,mg/100g,0.1,0.1,0.1,0,1,561
12156,2-Phenylethyl acetate,164.083729628,Compound,mg/100g,5.175,0.1,10.25,5.075,2,561
13044,Maslinic acid,472.355260024,Compound,mg/100g,77.3,4.6,150,72.7,2,561
15736,Caryophyllene alpha-oxide,220.18271539,Compound,mg/100g,4500,4500,4500,0,1,561
18789,1-O-Galloylpedunculagin,936.086881068,Compound,mg/100g,11.45,11.45,11.45,0,1,561
18814,Tellimagrandin II,938.102531132,Compound,mg/100g,529.5,164,895,365.5,1,561
7312,Purine,120.043596148,Compound,mg/100g,2450,1400,3500,1050,1,561
136,Apigenin 6-C-arabinoside 8-C-glucoside,564.147905604,Compound,mg/100g,18.908333659,7.350000143,30.466667175,11.558333516,1,561
137,Apigenin 6-C-galactoside 8-C-arabinoside,564.147905604,Compound,mg/100g,28.9333334365,11.049999952,46.816666921,17.8833334845,1,561
355,5-Pentacosenylresorcinol,458.412380972,Compound,mg/100g,1.716289365,1.716289365,1.716289365,0,1,561
356,5-Tricosenylresorcinol,430.381080844,Compound,mg/100g,3.435981393,3.435981393,3.435981393,0,1,561
8900,Albumin,187.98722564,Compound,mg/100g,3272.7,2545.4,4000,727.3,2,561
12615,Ergosterol,396.33921603,Compound,mg/100g,1.2,1.2,1.2,0,1,561
4,Cyanidin 3-(6''-acetyl-galactoside),491.1189512,Compound,mg/100g,0.3843797345,0.103886414,0.664873055,0.2804933205,2,561
1571,Cyanidin 3-(6''-acetylglucoside),491.1189512,Compound,mg/100g,0.951380849,0,4.0832829,3.9599998,5,561
19605,Cyanidin 3-(6''-dioxalylglucoside),593.077874246,Compound,mg/100g,0,0,10.973333279,2.74333331975,4,561
21878,"Delphinidin 3-(6""""""""-acetylgalactoside)",507.113865822,Compound,mg/100g,0.963751662,0.717026711,1.210476613,0.246724951,2,561
17210,Delphinidin 3-(acetylglucoside),507.113865822,Compound,mg/100g,2.059999943,0,5.96430738,1.853908614,5,561
17211,Delphinidin 3-(6-p-coumaroylglucoside),611.140080572,Compound,mg/100g,0,0,6.190000057,1.54750001425,4,561
27,Malvidin 3-(6''-acetyl-galactoside),535.14516595,Compound,mg/100g,4.223402059,2.6511693,5.795634818,1.572232759,2,561
17216,Malvidin 3-(6-acetylglucoside),535.14516595,Compound,mg/100g,6.440000057,0,14.740501213,6.368468701,5,561
17224,Malvidin 3-(6-coumaroylglucoside),639.1713807,Compound,mg/100g,1.2200000285,0,9.914444208,4.30861109475,4,561
17219,Malvidin 3-galactoside,493.134601264,Compound,mg/100g,0,0,21.438363218,17.235714912,9,561
25,Peonidin 3-(6''-acetyl-galactoside),505.134601264,Compound,mg/100g,0.9025890715,0.039365254,1.765812889,0.8632238175,2,561
1583,Peonidin 3-(6''-acetyl-glucoside),505.134601264,Compound,mg/100g,1.467199367,0.393652558,2.540746176,1.073546809,2,561
17311,Peonidin 3-arabinoside,433.113471892,Compound,mg/100g,0,0,9.614721298,1.044999999,8,561
24,Petunidin 3-O-(6''-acetyl-galactoside),521.129515886,Compound,mg/100g,0.1137149215,0.069621382,0.157808461,0.0440935395,2,561
1591,Petunidin 3-(6''-acetylglucoside),521.129515886,Compound,mg/100g,1.352293968,0,4.733093548,2.429999828,5,561
21889,Myricetin 3-arabinofuranoside,450.07982604,Compound,mg/100g,2.6533019545,0,12.212264061,7.033018947,4,561
12729,Myricetin 3-rhamnoside,464.095476104,Compound,mg/100g,0,0,1.035000026,0.434249997,5,561
163,Quercetin 3-O-acetyl-rhamnoside,490.111126168,Compound,mg/100g,0,0,5.659999847,1.41499996175,4,561
162,Quercetin 3-O-glucosyl-xyloside,596.137734848,Compound,mg/100g,0,0,0.463333319,0.11583332975,4,561
888,trans-Cinnamyl alcohol,134.073164942,Compound,mg/100g,0.00065,0.0003,0.001,0.00035,1,561
1344,Hydroxycitronellol,174.161979948,Compound,mg/100g,0.002475,0.00045,0.0045,0.002025,1,561
3383,2-Butanol,74.073164942,Compound,mg/100g,0.000565,0.0001,0.0013,0.0009525,2,561
10419,"3,7,11-Trimethyldodeca-2,6,10-trienyl acetate",264.20893014,Compound,mg/100g,0.004,0.004,0.004,0,1,561
10542,4-Vinylphenol,120.057514878,Compound,mg/100g,0.00045,0.0001,0.007,0.0021,3,561
14894,Farnesol,222.198365454,Compound,mg/100g,0.75,0.0004,83.4,4.496,4,561
8132,Isopentyl alcohol,88.088815006,Compound,mg/100g,0.0002,0.0002,0.0002,0,1,561
31366,trans-2-hexenal,98.073164942,Compound,mg/100g,0.0004,0.0002,0.0006,0.0002,2,561
7334,cis-trans-Farnesyl acetate,264.208930142,Compound,mg/100g,0.0007,0.0007,0.0007,0,1,561
10509,3-Hydroxybenzoic acid,138.031694053,Compound,mg/100g,0.2089999915,0,0.914000034,0.54199999575,2,561
1425,Parasorbic acid,112.0524295,Compound,mg/100g,8.4,8.4,8.4,0,1,561
7442,6-O-Benzoyl-alpha-D-glucose,284.089602855,Compound,mg/100g,1.7,1.7,1.7,0,1,561
17871,Vacciniin,284.089602855,Compound,mg/100g,1.8,1.8,1.8,0,1,561
1170,(-)-Quinic acid,192.063388116,Compound,mg/100g,3500,3500,3500,0,1,561
2218,Myrtine,167.131014171,Compound,mg/100g,1.375,1,1.75,0.375,1,561
2219,Epimyrtine,167.131014171,Compound,mg/100g,0.43,0.43,0.43,0,1,561
8394,4-Hexyl-gamma-butyrolactone,170.13067982,Compound,mg/100g,0.00055,0.00022,0.0022,0.00099,2,561
8790,4-Methylphenol,108.057514878,Compound,mg/100g,0.0001,0.00001,0.0011,0.000545,2,561
12191,3-Phenyl-1-propanol,136.088815006,Compound,mg/100g,0.000165,0.00003,0.0003,0.000135,1,561
12462,Methyl salicylate,152.047344122,Compound,mg/100g,0.0003,0.00001,0.15,0.0377975,3,561
20168,2-Phenylethyl formate,150.068079564,Compound,mg/100g,0.00011,0.00002,0.0002,0.00009,1,561
8089,(Z)-2-Hexenoic acid,114.068079564,Compound,mg/100g,0.0003,0.0003,0.0003,0,1,561
152,Apigenin 7-O-diglucuronide,622.116999406,Compound,mg/100g,295,295,295,0,1,561
135,Luteolin 7-O-diglucuronide,638.111914028,Compound,mg/100g,252.8000001905,10.600000381,495,242.1999998095,2,561
1521,Verbenalin,388.136946988,Compound,mg/100g,400,300,500,100,1,561
82,Butein,272.068473494,Compound,mg/100g,0.2130000005,0.075000001,0.351,0.1379999995,1,561
12024,"3',4',7-Trihydroxyflavone",270.05282343,Compound,mg/100g,0.245000005,0.245000005,0.245000005,0,1,561
1536,"7,4'-Dihydroxyflavone",254.057908808,Compound,mg/100g,0.049999999,0.049999999,0.049999999,0,1,561
12025,Geraldone,284.068473494,Compound,mg/100g,0.185500001,0.070000002,0.301,0.115499999,1,561
211,Kaempferol 3-O-(2''-rhamnosyl-6''-acetyl-galactoside) 7-O-rhamnoside,784.206208342,Compound,mg/100g,4.100000143,4.100000143,4.100000143,0,1,561
210,Kaempferol 3-O-(2''-rhamnosyl-galactoside) 7-O-rhamnoside,740.216379098,Compound,mg/100g,6.249999982,1.349999964,11.15,4.900000018,1,561
207,Kaempferol 3-O-(6''-acetyl-galactoside) 7-O-rhamnoside,636.169034976,Compound,mg/100g,21.775,6,37.55,15.775,1,561
16502,Kaempferol 7-glucoside,448.100561482,Compound,mg/100g,0.03625,0.006,0.0665,0.03025,1,561
18944,6''-Acetylhyperin 7-rhamnoside,652.163949598,Compound,mg/100g,6.300000072,6.300000072,6.300000072,0,1,561
545,Pipecolic acid,129.078978601,Compound,mg/100g,65,32,465.75,216.875,3,561
2925,Wyerone,258.089208936,Compound,mg/100g,17.25,17.25,17.25,0,1,561
7484,Convicine,305.085914471,Compound,mg/100g,60,60,60,0,1,561
7492,Kaempferol 3-rhamnosyl-(6''-acetyl)galactoside 7-rhamnoside,782.226943784,Compound,mg/100g,33.05,33.05,33.05,0,1,561
7495,Quercetin 3-(6''-acetyl-galactoside) 7-rhamnoside,652.163949598,Compound,mg/100g,36.35,36.35,36.35,0,1,561
12332,Vicine,304.101898886,Compound,mg/100g,500,500,500,0,1,561
7499,Diethylstilbesterol,268.146329884,Compound,mg/100g,0.0018,0.0018,0.0018,0,1,561
35,Peonidin 3-(6''-p-coumaroyl-glucoside),609.160816014,Compound,mg/100g,0.168750003,0,0.337500006,0.168750003,1,561
17722,Procyanidin C2,866.205814384,Compound,mg/100g,0,0,0,0,1,561
246,2-S-Glutathionyl caftaric acid,617.116287899,Compound,mg/100g,0.470593254,0,0.60699998,0.30349999,1,561
18780,Feruloyltartaric acid,326.063782046,Compound,mg/100g,0.030999998,0.030999998,0.030999998,0,1,561
12298,Piceatannol,244.073558866,Compound,mg/100g,0.0052,0.0052,0.0052,0,1,561
2497,alpha-Viniferin,678.188982558,Compound,mg/100g,2340,2340,2340,0,1,561
2498,epsilon-Viniferin,454.141638428,Compound,mg/100g,3090,3090,3090,0,1,561
7548,Brevilagin I,816.065751696,Compound,mg/100g,53.3,53.3,53.3,0,1,561
7559,Elemol acetate,264.20893014,Compound,mg/100g,13.02,13.02,13.02,0,1,561
20528,Vitilagin,802.086487138,Compound,mg/100g,8.9,8.9,8.9,0,1,561
307,24-Methylcholestanol ferulate,578.433510344,Compound,mg/100g,100,100,100,0,1,561
308,24-Methylcholesterol ferulate,576.41786028,Compound,mg/100g,50,50,50,0,1,561
313,24-Methylenecholestanol ferulate,576.41786028,Compound,mg/100g,5,5,5,0,1,561
309,24-Methyllathosterol ferulate,576.41786028,Compound,mg/100g,2,2,2,0,1,561
312,Schottenol 3-ferulate,590.433510344,Compound,mg/100g,10,10,10,0,1,561
21040,Feruloyl-beta-sitosterol,590.433510344,Compound,mg/100g,30.000001907,30.000001907,30.000001907,0,1,561
1202,D-Mannose,540.190164348,Compound,mg/100g,0.4,0.4,0.4,0,1,561
2239,(E)-Zeatin,219.112010063,Compound,mg/100g,0.0014,0.0014,0.0014,0,1,561
2919,2-Undecanol,172.18271539,Compound,mg/100g,2250.65,1.3,4500,2249.35,2,561
3256,2-Ethyl-1-hexanol,130.135765198,Compound,mg/100g,500.000275,0.00055,1000,499.999725,2,561
3343,2-Octanol,130.135765198,Compound,mg/100g,1600,1200,2000,400,1,561
4212,Dec-trans-2-en-1-al,154.135765198,Compound,mg/100g,300,300,300,0,1,561
4235,Melatonin,232.121177766,Compound,mg/100g,0.0001,0.0001,0.0001,0,1,561
4241,Oct-trans-2-en-1-ol,128.120115135,Compound,mg/100g,1000,1000,1000,0,1,561
4549,Nona-trans-2-trans-4-dien-1-al,138.10446507,Compound,mg/100g,300,300,300,0,1,561
5764,Calmodulin,173.116426739,Compound,mg/100g,4.5,4.5,4.5,0,1,561
7402,Prolamine,71.073499293,Compound,mg/100g,2893.25,786.5,5000,2106.75,2,561
7617,(S)-(+)-1-(p-Hydroxy-trans-cinnamoyl)-glycerol,238.084123558,Compound,mg/100g,4.5,4.5,4.5,0,1,561
7667,Decan-2-ol,158.167065326,Compound,mg/100g,1500,1500,1500,0,1,561
7673,Hept-4-en-2-ol,100.088815006,Compound,mg/100g,9200,6400,12000,2800,1,561
7682,Isobehenic acid,340.334130657,Compound,mg/100g,8,8,8,0,1,561
8056,2-Heptanone,114.10446507,Compound,mg/100g,0.00055,0.0002,1500,749.9999,2,561
8305,Aconitic acid,174.016437924,Compound,mg/100g,60,60,60,0,1,561
9651,Isopropylamine,59.073499293,Compound,mg/100g,0.23,0.23,0.23,0,1,561
10561,Methyl phenylacetate,150.068079564,Compound,mg/100g,3500,3500,3500,0,1,561
10562,Ethyl phenylacetate,164.083729628,Compound,mg/100g,49500,49500,49500,0,1,561
12117,2-Nonanol,144.151415262,Compound,mg/100g,6700,5.25,26000,16248.6875,2,561
12805,trans-Ferulic acid,194.057908808,Compound,mg/100g,180,180,180,0,1,561
15356,Geosmin,182.167065326,Compound,mg/100g,300,200,400,100,1,561
18451,Zeanoside C,385.100895833,Compound,mg/100g,0.12,0.12,0.12,0,1,561
20411,4-Acetyl-2(3H)-benzoxazolone,177.042593095,Compound,mg/100g,2.7,2.7,2.7,0,1,561
12561,2-Furanmethanol,98.036779436,Compound,mg/100g,0.00003,0.00003,0.00003,0,1,561
9957,"trans, trans-3,5-Octadien-2-one",124.088815006,Compound,mg/100g,0.0002,0.0002,0.0002,0,1,561
11802,Acetoin,88.0524295,Compound,mg/100g,0.0004,0.0004,0.0004,0,1,561
12109,Acetophenone,120.057514878,Compound,mg/100g,0.0004,0.0004,0.0004,0,1,561
10574,2-Aminoacetophenone,135.068413915,Compound,mg/100g,0.0025,0.0025,0.0025,0,1,561
8080,2-Hexanone,100.088815006,Compound,ppb,0.00015,0.0001,0.0005,0.000175,1,561
8131,(S)-2-Methyl-1-butanol,88.088815006,Compound,ppb,0.00025,0.0001,0.0009,0.000425,1,561
8092,(Z)-3-Hexen-1-ol,100.088815006,Compound,ppb,0.0001,0.0001,0.0002,0.000025,1,561
